[INFO] 2025-04-21 11:48:48,336 - django.utils.autoreload - Watching for file changes with StatReloader
[DEBUG] 2025-04-21 11:48:48,339 - django.utils.autoreload - Waiting for apps ready_event.
[DEBUG] 2025-04-21 11:48:48,562 - django.utils.autoreload - Apps ready_event triggered. Sending autoreload_started signal.
[DEBUG] 2025-04-21 11:48:48,581 - django.utils.autoreload - Watching dir /usr/local/lib/python3.11/site-packages/rest_framework/templates with glob **/*.
[DEBUG] 2025-04-21 11:48:48,582 - django.utils.autoreload - Watching dir /code/templates with glob **/*.
[DEBUG] 2025-04-21 11:48:48,583 - django.utils.autoreload - Watching dir /code/locale with glob **/*.mo.
[DEBUG] 2025-04-21 11:48:48,585 - django.utils.autoreload - Watching dir /usr/local/lib/python3.11/site-packages/rest_framework/locale with glob **/*.mo.
[DEBUG] 2025-04-21 11:48:48,586 - django.utils.autoreload - Watching dir /code/service/locale with glob **/*.mo.
[DEBUG] 2025-04-21 11:48:48,741 - django.db.backends - (0.003) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
[DEBUG] 2025-04-21 11:48:48,796 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/sqlparse/filters/tokens.py first seen with mtime 1745157095.0
[DEBUG] 2025-04-21 11:48:48,797 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/backends/base/creation.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,797 - django.utils.autoreload - File /usr/local/lib/python3.11/json/__init__.py first seen with mtime 1744223156.0
[DEBUG] 2025-04-21 11:48:48,797 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/urllib3/_collections.py first seen with mtime 1745157095.0
[DEBUG] 2025-04-21 11:48:48,797 - django.utils.autoreload - File /usr/local/lib/python3.11/asyncio/exceptions.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,798 - django.utils.autoreload - File /usr/local/lib/python3.11/copyreg.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,798 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1745157097.0
[DEBUG] 2025-04-21 11:48:48,798 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/requests/__version__.py first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,799 - django.utils.autoreload - File /usr/local/lib/python3.11/csv.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,799 - django.utils.autoreload - File /usr/local/lib/python3.11/asyncio/log.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,799 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/auth/base_user.py first seen with mtime 1745157097.0
[DEBUG] 2025-04-21 11:48:48,799 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/safestring.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,800 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/templatetags/__init__.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,800 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/admin/views/main.py first seen with mtime 1745157097.0
[DEBUG] 2025-04-21 11:48:48,800 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/core/cache/__init__.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,801 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/sqlparse/filters/output.py first seen with mtime 1745157095.0
[DEBUG] 2025-04-21 11:48:48,801 - django.utils.autoreload - File /usr/local/lib/python3.11/collections/__init__.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,801 - django.utils.autoreload - File /usr/local/lib/python3.11/importlib/metadata/_adapters.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,801 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/models/functions/json.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,802 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/idna/intranges.py first seen with mtime 1745157095.0
[DEBUG] 2025-04-21 11:48:48,802 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/urls/conf.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,802 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/duration.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,803 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/requests/__init__.py first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,803 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/db/models/sql/where.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,803 - django.utils.autoreload - File /usr/local/lib/python3.11/importlib/resources/__init__.py first seen with mtime 1744223155.0
[DEBUG] 2025-04-21 11:48:48,803 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/admin/decorators.py first seen with mtime 1745157096.0
[DEBUG] 2025-04-21 11:48:48,804 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/utils/timesince.py first seen with mtime 1745157099.0
[DEBUG] 2025-04-21 11:48:48,804 - django.utils.autoreload - File /usr/local/lib/python3.11/site-packages/django/contrib/admin/widgets.py first seen with mtime 1745157096.0
